index , lat , long , speed , date , time , air_val , dust , gsr
296,51.522955,-0.13154,2.81,31223,14525000,22,0.62,311
297,51.522947,-0.131557,3.11,31223,14525100,22,0.62,311
298,51.52294,-0.13157,3.05,31223,14525200,22,0.62,312
299,51.522932,-0.131583,2.8,31223,14525300,22,0.62,312
300,51.522923,-0.1316,2.85,31223,14525400,22,0.62,312
301,51.522917,-0.131615,2.76,31223,14525500,22,0.62,313
302,51.522908,-0.13163,3.08,31223,14525600,22,0.62,314
303,51.5229,-0.131643,2.99,31223,14525700,22,0.62,314
304,51.522887,-0.131672,2.99,31223,14525900,22,0.62,314
305,51.522887,-0.131692,2.75,31223,14530000,22,0.62,315
306,51.522888,-0.131708,2.75,31223,14530100,23,0.62,316
307,51.52289,-0.131723,2.65,31223,14530200,23,0.62,316
308,51.522893,-0.131735,2.65,31223,14530300,23,0.62,316
309,51.522892,-0.131743,1.21,31223,14530400,22,0.62,317
310,51.522892,-0.131752,0,31223,14530500,23,0.62,317
311,51.522895,-0.131758,0,31223,14530600,23,0.62,318
312,51.522895,-0.131758,0,31223,14530700,23,0.62,318
313,51.522903,-0.131792,0,31223,14530800,23,0.62,318
314,51.522902,-0.131808,1.66,31223,14530900,22,0.62,319
315,51.522903,-0.131825,1.43,31223,14531000,23,0.62,318
316,51.522905,-0.131873,1.43,31223,14531200,22,0.62,317
317,51.522905,-0.131893,1.43,31223,14531300,23,0.62,317
318,51.52291,-0.131915,1.43,31223,14531400,23,0.62,318
319,51.522912,-0.131932,2.21,31223,14531500,23,0.62,318
320,51.52291,-0.131947,2.21,31223,14531600,22,0.62,317
321,51.522908,-0.131963,2.17,31223,14531700,23,0.62,313
322,51.522915,-0.131992,2.16,31223,14531800,22,0.62,310
323,51.522922,-0.132007,2.55,31223,14531900,22,0.62,308
324,51.522927,-0.132027,2.35,31223,14532000,22,0.62,306
325,51.52293,-0.132045,2.37,31223,14532100,21,0.62,306
326,51.522935,-0.13206,2.42,31223,14532200,22,0.62,306
327,51.522937,-0.132088,2.9,31223,14532300,21,0.62,305
328,51.522933,-0.132123,2.9,31223,14532500,22,0.62,306
329,51.522932,-0.132142,2.9,31223,14532600,21,0.62,306
330,51.52293,-0.132158,2.9,31223,14532700,22,0.62,306
331,51.522927,-0.132175,2.9,31223,14532800,22,0.62,301
332,51.522925,-0.132192,2.9,31223,14532900,21,0.62,295
333,51.522922,-0.1322,2.24,31223,14533000,21,0.62,292
334,51.522917,-0.132213,1.78,31223,14533100,21,0.62,290
335,51.522917,-0.132228,1.85,31223,14533200,21,0.62,290
336,51.522907,-0.132237,1.91,31223,14533300,21,0.62,291
337,51.522903,-0.13225,1.97,31223,14533400,21,0.62,293
338,51.5229,-0.132265,1.99,31223,14533500,21,0.62,294
339,51.522885,-0.132272,1.98,31223,14533600,21,0.62,296
340,51.522872,-0.132295,1.93,31223,14533800,21,0.62,298
341,51.522868,-0.132315,1.93,31223,14533900,21,0.62,299
342,51.522867,-0.132333,1.93,31223,14534000,21,0.62,299
343,51.522862,-0.13235,1.93,31223,14534100,22,0.62,299
344,51.522858,-0.13238,2.21,31223,14534200,21,0.62,299
345,51.522845,-0.13239,2.65,31223,14534300,21,0.62,297
346,51.522843,-0.132403,2.59,31223,14534400,21,0.62,293
347,51.522837,-0.132415,2.37,31223,14534500,21,0.62,291
348,51.522832,-0.132422,2.42,31223,14534600,21,0.62,292
349,51.52283,-0.13244,2.36,31223,14534700,21,0.62,293
350,51.522825,-0.132453,2.55,31223,14534800,21,0.62,293
351,51.522813,-0.132465,2.64,31223,14534900,21,0.62,293
352,51.5228,-0.13249,3.03,31223,14535100,21,0.62,295
353,51.52279,-0.132498,2.43,31223,14535200,21,0.62,296
354,51.52279,-0.132508,2.43,31223,14535300,21,0.62,297
355,51.522782,-0.132522,2.43,31223,14535400,21,0.62,296
356,51.522777,-0.132537,2.03,31223,14535500,21,0.62,298
357,51.522768,-0.132553,2,31223,14535600,21,0.62,299
358,51.522762,-0.132567,2.03,31223,14535700,21,0.62,299
359,51.522747,-0.132568,2.04,31223,14535800,21,0.62,300
360,51.522732,-0.132577,1.97,31223,14535900,21,0.62,300
361,51.522717,-0.132587,1.97,31223,14540000,21,0.62,300
362,51.522645,-0.132542,2.22,31223,14540100,21,0.62,300
363,51.522623,-0.132545,2.2,31223,14540200,21,0.62,299
364,51.5226,-0.132553,1.16,31223,14540400,21,0.62,300
365,51.522593,-0.132562,1.16,31223,14540500,21,0.62,301
366,51.522587,-0.132568,1.16,31223,14540600,21,0.62,300
367,51.52258,-0.13258,1.16,31223,14540700,21,0.62,300
368,51.522575,-0.132593,1.44,31223,14540800,21,0.62,300
369,51.522568,-0.13262,1.65,31223,14540900,21,0.62,300
370,51.522562,-0.132638,2.31,31223,14541000,21,0.62,297
371,51.522555,-0.132653,2.52,31223,14541100,21,0.62,299
372,51.522547,-0.132673,2.95,31223,14541200,22,0.62,300
373,51.522538,-0.132692,3.02,31223,14541300,21,0.62,301
374,51.52253,-0.132712,2.59,31223,14541400,21,0.62,301
375,51.522518,-0.132738,2.61,31223,14541600,21,0.62,302
376,51.522515,-0.132745,2,31223,14541700,21,0.62,303
377,51.522512,-0.132753,1.2,31223,14541800,21,0.62,303
378,51.522502,-0.132757,1.54,31223,14541900,21,0.62,304
379,51.522495,-0.132768,1.54,31223,14542000,22,0.62,305
380,51.52249,-0.132775,1.77,31223,14542100,21,0.62,304
381,51.522483,-0.132782,1.7,31223,14542200,22,0.62,300
382,51.522477,-0.132788,1.7,31223,14542300,21,0.62,298
383,51.522473,-0.132798,1.69,31223,14542400,21,0.62,297
384,51.522468,-0.132817,1.61,31223,14542500,21,0.62,296
385,51.522463,-0.132842,1.85,31223,14542600,21,0.62,296
386,51.522453,-0.132858,2.45,31223,14542700,21,0.62,296
387,51.52244,-0.132885,2.45,31223,14542900,21,0.62,296
388,51.522435,-0.132902,2.47,31223,14543000,21,0.62,296
389,51.522427,-0.132913,2.47,31223,14543100,21,0.62,296
390,51.522422,-0.132925,2.47,31223,14543200,21,0.62,297
391,51.522417,-0.13294,2.23,31223,14543300,21,0.62,297
392,51.52241,-0.13296,2.23,31223,14543400,21,0.62,298
393,51.522403,-0.132978,2.62,31223,14543500,21,0.62,299
394,51.522388,-0.132993,2.8,31223,14543600,21,0.62,300
395,51.522368,-0.133003,2.88,31223,14543700,21,0.62,300
396,51.522358,-0.133018,2.93,31223,14543800,21,0.62,300
397,51.522348,-0.133033,3.23,31223,14543900,21,0.62,300
398,51.52234,-0.13305,2.88,31223,14544000,21,0.62,297
399,51.522328,-0.133078,2.88,31223,14544200,21,0.62,292
400,51.52232,-0.133093,2.47,31223,14544300,21,0.62,288
401,51.522313,-0.133112,2.47,31223,14544400,21,0.62,286
402,51.522308,-0.13313,3.35,31223,14544500,21,0.62,285
403,51.522302,-0.133152,2.69,31223,14544600,21,0.62,284
404,51.522298,-0.133165,2.62,31223,14544700,21,0.62,284
405,51.522297,-0.133182,2.54,31223,14544800,21,0.62,284
406,51.522293,-0.133197,2.54,31223,14544900,21,0.62,285
407,51.522287,-0.133208,2.49,31223,14545000,21,0.62,286
408,51.522283,-0.133213,1.99,31223,14545100,21,0.62,287
409,51.522265,-0.133208,1.78,31223,14545200,21,0.62,287
410,51.522255,-0.133208,1.71,31223,14545300,21,0.62,289
411,51.522233,-0.133227,1.71,31223,14545500,20,0.62,290
412,51.522222,-0.133238,1.71,31223,14545600,21,0.62,291
413,51.522217,-0.13326,1.71,31223,14545700,21,0.62,292
414,51.52221,-0.133278,1.71,31223,14545800,21,0.62,293
415,51.522205,-0.133298,1.71,31223,14545900,21,0.62,293
416,51.5222,-0.133313,3.08,31223,14550000,21,0.62,293
417,51.522193,-0.133328,2.73,31223,14550100,21,0.62,294
418,51.522188,-0.133343,2.51,31223,14550200,21,0.62,294
419,51.522185,-0.133363,2.49,31223,14550300,21,0.62,295
420,51.522182,-0.133382,2.52,31223,14550400,21,0.62,296
421,51.522178,-0.1334,2.57,31223,14550500,21,0.62,295
422,51.522177,-0.133417,2.58,31223,14550600,21,0.62,295
423,51.522168,-0.133447,2.58,31223,14550800,21,0.62,294
424,51.522167,-0.133467,2.58,31223,14550900,21,0.62,292
425,51.522168,-0.133485,2.58,31223,14551000,21,0.62,289
426,51.522153,-0.133492,2.53,31223,14551100,20,0.62,286
427,51.522127,-0.133492,2.55,31223,14551200,21,0.62,285
428,51.522103,-0.133495,2.55,31223,14551300,21,0.62,284
429,51.522097,-0.133507,2.58,31223,14551400,21,0.62,283
430,51.522092,-0.13352,2.54,31223,14551500,21,0.62,283
431,51.522085,-0.133528,2.32,31223,14551600,21,0.62,284
432,51.522062,-0.13353,2.29,31223,14551700,21,0.62,284
433,51.522048,-0.133545,2.55,31223,14551800,21,0.62,285
434,51.522047,-0.133565,2.27,31223,14551900,21,0.62,286
435,51.52204,-0.133598,2.27,31223,14552100,21,0.62,286
436,51.522035,-0.133617,2.27,31223,14552200,21,0.62,287
